loss,mse,val_loss,val_mse
1.575692784791888,1.2763093709945679,1.3316677096085996,1.0110626220703125
1.2971928567833206,0.9838114976882935,1.287233067499575,0.9763152003288269
1.2830684190839268,0.9680348038673401,1.2863645124047574,0.9694793820381165
1.283290166540449,0.9656031131744385,1.2873742851079126,0.9658928513526917
1.2842818700831662,0.9627318978309631,1.2881560668030276,0.9645127058029175
1.2846952381304466,0.9621071815490723,1.2866670007860033,0.9634932279586792
1.2843139492981324,0.9607210755348206,1.286233249757497,0.9650187492370605
