loss,mse,val_loss,val_mse
0.9398234189320889,0.8858112692832947,0.9292391346894585,0.8624339699745178
0.9260050690003475,0.8574805855751038,0.931970361268667,0.8627159595489502
0.9262326623735552,0.8561285138130188,0.9311058612322681,0.8610431551933289
0.9265698242445185,0.8560499548912048,0.9291562792198855,0.8600308895111084
0.9254062664693247,0.8554596900939941,0.9332174898907358,0.8603559136390686
0.925946803792314,0.8552356958389282,0.928809725886595,0.858981728553772
